NAME,TRAINER,AGE,DATE,RaceID,SESSION,CONDITIONS,W_TIME,WEIGHT,BOX,BREAK,TURN1,LF1,TURN2,LF2,FINISH,LENGTHS,TIME,CLASS,COMMENT,DAYS_REST
WW ROSA EDED,TIJUANA,4,2021-07-18,ID20210718E7,E,F,31.69,56.5,2,1,8,0.0,8,0.0,8,-16.5,32.86,C,"Fast Decline, Inside",4
WW ROSA EDED,TIJUANA,4,2021-07-23,ID20210723E5,E,F,30.63,56.5,3,6,7,0.0,7,0.0,6,-9.5,31.31,C,"No Real Menace, Ins",5
WW ROSA EDED,TIJUANA,4,2021-07-26,ID20210726E8,E,F,30.98,58.0,1,8,8,0.0,6,0.0,6,-9.5,31.63,C,"Not Prominent, Mdtk",3
WW SAFE TO SAY,TIJUANA,3,2021-02-14,ID20210214A8,A,F,31.12,58.5,3,5,5,0.0,5,0.0,7,-7.0,31.61,SC,"Tired On, Inside",4
WW SAFE TO SAY,TIJUANA,3,2021-03-02,ID20210302A8,A,F,30.88,58.0,2,4,3,0.0,3,0.0,4,-4.5,31.21,C,"Faded On, Inside",3
WW SAFE TO SAY,TIJUANA,3,2021-03-09,ID20210309E4,E,F,31.32,57.0,2,3,8,0.0,8,0.0,8,-25.5,33.12,C,"Fast Decline, Inside",3
WW SAFE TO SAY,TIJUANA,3,2021-04-10,ID20210410A6,A,F,30.79,57.0,5,5,8,0.0,8,0.0,8,-10.0,31.5,C,"Fast Decline, Inside",4
WW SAFE TO SAY,TIJUANA,3,2021-04-13,ID20210413E6,E,F,31.03,59.0,5,6,5,0.0,5,0.0,4,-5.0,31.39,C,"Good Effort, Inside",3
WW SAFE TO SAY,TIJUANA,3,2021-04-20,ID20210420E2,E,F,31.32,58.0,7,6,3,0.0,3,0.0,3,-4.5,31.63,D,Even Pace To Show,3
WW SAFE TO SAY,TIJUANA,3,2021-04-24,ID20210424E3,E,F,31.65,59.0,6,6,5,0.0,6,0.0,5,-2.5,31.81,D,"Gained Some, Mk",4
WW SAFE TO SAY,TIJUANA,3,2021-04-27,ID20210427E3,E,F,31.06,58.0,4,2,1,0.5,1,2.5,1,5.5,31.06,D,1st Turn Command,3
WW SAFE TO SAY,TIJUANA,3,2021-05-01,ID20210501A4,A,F,30.93,59.0,6,7,6,0.0,6,0.0,6,-5.0,31.28,C,"Same Pace, Inside",4
WW SAFE TO SAY,TIJUANA,3,2021-05-04,ID20210504A7,A,F,30.68,58.0,4,5,7,0.0,7,0.0,7,-11.0,31.45,C,"Never Figured, Mk",3
WW SAFE TO SAY,TIJUANA,3,2021-05-08,ID20210508E7,E,F,31.19,58.0,4,6,8,0.0,7,0.0,6,-12.0,32.03,C,"Late Gain, Mk",4
WW SAFE TO SAY,TIJUANA,3,2021-05-15,ID20210515A6,A,F,31.11,58.5,6,3,2,0.0,2,0.0,2,-1.0,31.19,D,"Followed Leader, Ins",3
WW SAFE TO SAY,TIJUANA,3,2021-05-18,ID20210518A3,A,F,30.97,57.0,2,1,1,3.0,1,3.0,1,5.0,30.97,D,"Box To Wire, Inside",3
WW SAFE TO SAY,TIJUANA,3,2021-05-22,ID20210522A4,A,F,31.61,59.0,4,2,1,1.5,1,0.5,1,0.5,31.61,C,"Early Command, Won",4
WW SAFE TO SAY,TIJUANA,3,2021-05-29,ID20210529A4,A,F,30.82,59.0,6,5,5,0.0,5,0.0,3,-6.5,31.27,B,Hard Race To Show,4
WW SAFE TO SAY,TIJUANA,3,2021-06-01,ID20210601A4,A,F,30.58,59.0,7,4,5,0.0,5,0.0,5,-6.5,31.05,B,"Same Pace, Inside",3
WW SAFE TO SAY,TIJUANA,3,2021-06-09,ID20210609E8,E,F,30.44,57.5,2,8,6,0.0,6,0.0,6,-31.0,32.6,B,Collided 1st Turn,3
WW SAFE TO SAY,TIJUANA,3,2021-06-13,ID20210613E8,E,F,30.98,58.5,2,7,7,0.0,7,0.0,8,-8.0,31.54,B,"Not A Factor, Inside",4
WW SAFE TO SAY,TIJUANA,3,2021-06-18,ID20210618E6,E,F,30.64,56.5,7,7,7,0.0,7,0.0,7,-11.5,31.46,C,"No Real Menace, Ins",5
WW SAFE TO SAY,TIJUANA,3,2021-06-22,ID20210622A8,A,F,30.98,59.0,7,7,8,0.0,8,0.0,8,-11.5,31.79,C,"Stayed Last, Mdtk",4
WW SAFE TO SAY,TIJUANA,3,2021-06-26,ID20210626A6,A,F,30.5,59.0,7,4,6,0.0,6,0.0,6,-14.0,31.49,C,"No Real Menace, Ins",4
WW SAFE TO SAY,TIJUANA,3,2021-06-29,ID20210629A7,A,F,31.02,58.0,2,1,2,0.0,2,0.0,1,0.25,31.02,D,"Won By Head, Inside",3
WW SAFE TO SAY,TIJUANA,3,2021-07-03,ID20210703A5,A,F,31.17,58.5,7,7,6,0.0,7,0.0,7,-10.5,31.92,C,"No Real Menace, Mk",4
WW SAFE TO SAY,TIJUANA,3,2021-07-06,ID20210706A6,A,F,31.03,59.0,5,6,7,0.0,8,0.0,5,-7.0,31.53,C,"Late Try, Inside",3
WW SAFE TO SAY,TIJUANA,3,2021-07-10,ID20210710A6,A,F,31.1,58.5,5,6,5,0.0,3,0.0,1,2.0,31.1,C,Grabbed Late Lead,4
WW SAFE TO SAY,TIJUANA,3,2021-07-13,ID20210713A5,A,F,30.82,59.0,8,7,8,0.0,8,0.0,7,-14.0,31.79,B,"No Real Menace, Ins",3
WW SAFE TO SAY,TIJUANA,3,2021-07-17,ID20210717A5,A,F,30.8,59.0,6,6,6,0.0,6,0.0,5,-9.5,31.45,B,"Late Gain, Mk",4
WW SAFE TO SAY,TIJUANA,3,2021-07-20,ID20210720E5,E,F,30.9,58.5,8,7,6,0.0,7,0.0,8,-8.0,31.47,B,"Not A Factor, Inside",3
WW SAFE TO SAY,TIJUANA,3,2021-07-25,ID20210725A5,A,F,31.23,59.0,5,6,7,0.0,5,0.0,5,-9.5,31.91,C,"Gained Some, Inside",5
WW SAFE TO SAY,TIJUANA,3,2021-07-28,ID20210728E7,E,F,31.06,59.0,2,7,5,0.0,4,0.0,4,-8.0,31.63,C,"Good Effort, Inside",3
WW SCORIA,LOS TAXIS,3,2021-03-25,ID20210325E3,E,F,31.22,63.0,5,6,7,0.0,7,0.0,6,-10.5,31.97,D,"Late Gain, Inside",4
WW SCORIA,LOS TAXIS,3,2021-03-28,ID20210328E3,E,F,31.3,62.5,3,4,4,0.0,5,0.0,5,-3.5,31.55,D,Gave On Inside,3
WW SCORIA,LOS TAXIS,3,2021-05-19,ID20210519E1,E,F,30.95,63.0,3,6,7,0.0,7,0.0,7,-15.5,32.03,E,"Never Figured, Ins",3
WW SCORIA,LOS TAXIS,3,2021-05-22,ID20210522E1,E,F,31.43,63.0,4,6,7,0.0,7,0.0,7,-9.5,32.08,E,"No Real Menace, Ins",3
WW SCORIA,LOS TAXIS,3,2021-06-04,ID20210604E2,E,F,31.2,61.0,8,8,8,0.0,8,0.0,7,-3.5,31.43,E,"Never Figured, Ins",6
WW SCORIA,LOS TAXIS,3,2021-06-08,ID20210608E1,E,F,31.15,62.5,3,8,5,0.0,4,0.0,1,2.5,31.15,TE,Grabbed Late Lead,4
WW SCORIA,LOS TAXIS,3,2021-06-12,ID20210612E6,E,F,31.15,63.0,7,2,6,0.0,6,0.0,6,-13.5,32.1,D,"Not Prominent, Mk",4
WW SCORIA,LOS TAXIS,3,2021-06-15,ID20210615E6,E,F,30.9,63.0,7,6,6,0.0,6,0.0,4,-7.5,31.42,D,"Good Effort, Inside",3
WW SCORIA,LOS TAXIS,3,2021-06-19,ID20210619E10,E,F,31.14,61.5,2,4,4,0.0,3,0.0,3,-4.0,31.43,D,Good Race To Show,4
WW SCORIA,LOS TAXIS,3,2021-06-22,ID20210622E3,E,F,31.21,62.0,3,1,3,0.0,3,0.0,3,-3.0,31.42,D,Even Pace To Show,3
WW SCORIA,LOS TAXIS,3,2021-06-29,ID20210629E10,E,F,30.93,63.0,4,7,7,0.0,8,0.0,8,-13.5,31.87,D,"Never Figured, Ins",3
WW SCORIA,LOS TAXIS,3,2021-07-04,ID20210704A3,A,F,31.46,62.0,4,5,6,0.0,7,0.0,5,-4.0,31.75,D,"Good Try, Inside",5
WW SCORIA,LOS TAXIS,3,2021-07-07,ID20210707E6,E,F,30.83,60.5,7,7,6,0.0,6,0.0,6,-10.5,31.56,D,"Never Figured, Ins",3
WW SCORIA,LOS TAXIS,3,2021-07-11,ID20210711A2,A,F,32.01,62.0,7,4,4,0.0,4,0.0,4,-1.5,32.12,SE,"Same Pace, Inside",4
WW SCORIA,LOS TAXIS,3,2021-07-14,ID20210714E2,E,F,31.49,61.0,1,3,4,0.0,4,0.0,3,-7.5,32.0,E,"Recovered Show, Ins",3
WW SCORIA,LOS TAXIS,3,2021-07-18,ID20210718A2,A,F,30.6,61.5,4,5,6,0.0,7,0.0,8,-10.0,31.29,E,"Not A Factor, Inside",4
WW SCORIA,LOS TAXIS,3,2021-07-21,ID20210721E1,E,F,30.87,60.5,7,8,8,0.0,8,0.0,8,-16.5,32.02,E,"Never In It, Inside",3
WW SCORIA,LOS TAXIS,3,2021-07-25,ID20210725E1,E,F,31.4,61.0,7,7,7,0.0,6,0.0,6,-10.0,32.11,E,"No Real Mencae, Ins",4
WW SEA SENORA,TIJUANA,1,2021-07-16,ID20210716E1,E,F,31.53,59.5,1,2,3,0.0,3,0.0,1,1.0,31.53,SM,Closed Fast To Win,0
WW SEA SENORA,TIJUANA,1,2021-07-19,ID20210719E10,E,F,30.47,60.0,5,6,7,0.0,7,0.0,7,-26.5,32.34,D,"No Real Menace, Mk",3
WW SEA SENORA,TIJUANA,1,2021-07-24,ID20210724A3,A,F,31.21,60.0,2,5,7,0.0,7,0.0,7,-11.0,31.99,D,"Never Figured, Ins",5
WW SEA SENORA,TIJUANA,1,2021-07-27,ID20210727A10,A,F,31.4,61.0,1,2,4,0.0,4,0.0,3,-1.5,31.5,D,"Up For Show, Inside",3
WW SEA SENORA,TIJUANA,1,2021-07-31,ID20210731A10,A,F,31.27,61.0,2,8,5,0.0,5,0.0,4,-9.5,31.93,D,"Gained Some, Inside",4
WW SHAY ROGUE,LOS TAXIS,2,2021-03-23,ID20210323A6,A,F,30.84,61.5,6,3,4,0.0,5,0.0,7,-11.5,31.65,C,Decline On Stretch,3
WW SHAY ROGUE,LOS TAXIS,2,2021-04-09,ID20210409E3,E,F,30.74,60.5,7,1,1,6.0,1,5.0,1,1.5,30.74,D,"Wire To Wire, Won",4
WW SHAY ROGUE,LOS TAXIS,2,2021-04-15,ID20210415E8,E,F,31.09,60.0,4,1,1,5.0,1,3.0,2,-3.0,31.31,C,"Led Till Sretch,2nd",3
WW SHAY ROGUE,LOS TAXIS,2,2021-04-18,ID20210418E6,E,F,31.34,61.0,4,4,2,0.0,5,0.0,7,-9.5,32.02,C,"Not Prominent, Ins",3
WW SHAY ROGUE,LOS TAXIS,2,2021-04-22,ID20210422E5,E,F,31.0,59.5,6,1,1,7.0,1,7.0,1,0.1,31.0,C,"Led All The Race, In",4
WW SHAY ROGUE,LOS TAXIS,2,2021-04-25,ID20210425E5,E,F,31.08,59.5,7,3,3,0.0,2,0.0,7,-6.5,31.53,B,Weakened On Stretch,3
WW SHAY ROGUE,LOS TAXIS,2,2021-05-02,ID20210502A4,A,F,30.75,61.0,8,1,1,3.0,1,3.0,2,-1.5,30.87,B,"Led Till Stretch,2nd",7
WW SHAY ROGUE,LOS TAXIS,2,2021-05-05,ID20210505E8,E,F,30.99,60.0,5,5,5,0.0,6,0.0,8,-14.5,31.99,B,"Not A Factor, Inside",3
WW SHAY ROGUE,LOS TAXIS,2,2021-05-09,ID20210509E8,E,F,30.73,61.0,4,6,7,0.0,8,0.0,8,-17.0,31.91,B,"Not A Threat, Ins",4
WW SHAY ROGUE,LOS TAXIS,2,2021-05-14,ID20210514E5,E,F,30.84,60.0,5,1,1,3.0,1,2.5,3,-5.5,31.23,B,"Led Till Stretch, In",5
WW SHAY ROGUE,LOS TAXIS,2,2021-05-17,ID20210517E6,E,F,31.04,59.5,8,2,4,0.0,4,0.0,7,-12.0,31.87,C,Tired On Inside,3
WW SHAY ROGUE,LOS TAXIS,2,2021-05-21,ID20210521E10,E,F,31.09,60.0,4,1,1,4.0,1,3.0,3,-5.5,31.47,C,Led Till 2nd Place,4
WW SHAY ROGUE,LOS TAXIS,2,2021-05-30,ID20210530A8,A,F,31.28,62.0,5,7,4,0.0,5,0.0,6,-8.0,31.85,B,"Not Prominent, Ins",5
WW SHAY ROGUE,LOS TAXIS,2,2021-06-04,ID20210604E5,E,F,30.7,61.0,7,1,1,3.5,1,3.5,1,3.0,30.7,B,"Box To Wire, Inside",5
WW SHAY ROGUE,LOS TAXIS,2,2021-06-08,ID20210608A4,A,F,30.62,61.0,5,4,5,0.0,5,0.0,6,-8.5,31.21,A,"Tired On, Inside",4
WW SHAY ROGUE,LOS TAXIS,2,2021-06-12,ID20210612E9,E,F,30.45,60.0,7,6,5,0.0,5,0.0,7,-17.5,31.69,A,"Not A Factor, Inside",4
WW SHAY ROGUE,LOS TAXIS,2,2021-06-16,ID20210616E9,E,F,30.58,61.0,8,3,6,0.0,6,0.0,8,-12.5,31.47,A,"Not A Factor, Inside",4
WW SHAY ROGUE,LOS TAXIS,2,2021-06-20,ID20210620A8,A,F,30.92,60.0,4,2,1,3.0,1,1.5,5,-6.5,31.37,B,"Tired Badly, Stretch",4
WW SHAY ROGUE,LOS TAXIS,2,2021-06-23,ID20210623E8,E,F,30.97,60.0,7,5,3,0.0,3,0.0,3,-6.5,31.42,B,Even Pace To Show,3
WW SHAY ROGUE,LOS TAXIS,2,2021-06-27,ID20210627E8,E,F,31.28,61.0,4,1,1,4.0,1,3.0,4,-1.5,31.39,B,"Gave Some, Inside",4
WW SHAY ROGUE,LOS TAXIS,2,2021-07-01,ID20210701E8,E,F,31.55,60.5,7,7,6,0.0,6,0.0,7,-12.0,32.4,B,"No Real Menace, Ins",4
WW SHAY ROGUE,LOS TAXIS,2,2021-07-05,ID20210705E5,E,F,30.95,61.0,4,2,2,0.0,2,0.0,5,-5.5,31.33,C,"Faded On, Inside",4
WW SHAY ROGUE,LOS TAXIS,2,2021-07-08,ID20210708E5,E,F,31.56,59.0,2,3,4,0.0,5,0.0,5,-11.0,32.34,C,Gave On Inside,3
WW SHAY ROGUE,LOS TAXIS,2,2021-07-11,ID20210711E7,E,F,31.16,60.5,2,1,1,5.0,1,4.0,2,-1.5,31.28,C,"Led Till Stretch,2nd",3
WW SHAY ROGUE,LOS TAXIS,2,2021-07-16,ID20210716E7,E,F,31.3,60.0,2,1,1,4.0,1,3.0,3,-1.0,31.38,C,Led Till 2nd Turn,5
WW SHAY ROGUE,LOS TAXIS,2,2021-07-19,ID20210719E5,E,F,30.59,60.0,4,1,1,6.0,1,3.0,2,-4.5,30.9,C,Led Till 2nd Turn,3
WW SHAY ROGUE,LOS TAXIS,2,2021-07-23,ID20210723E7,E,F,30.55,60.0,2,1,1,4.5,1,4.0,2,-2.0,30.7,C,"Led Till Stretch,2nd",4
WW SHAY ROGUE,LOS TAXIS,2,2021-07-26,ID20210726E8,E,F,30.98,61.0,3,1,1,6.0,1,6.0,1,5.0,30.98,C,"Box To Wire, Inside",3
WW SHE WILL COME,TIJUANA,2,2021-03-09,ID20210309A6,A,F,31.38,54.0,8,4,7,0.0,7,0.0,8,-13.5,32.33,D,"Remained Back, Ins",3
WW SHE WILL COME,TIJUANA,2,2021-03-30,ID20210330A3,A,F,30.89,55.0,6,6,8,0.0,8,0.0,8,-21.5,32.4,D,Tired On Mk,3
WW SHE WILL COME,TIJUANA,2,2021-04-13,ID20210413A1,A,F,31.23,54.5,2,7,6,0.0,5,0.0,5,-10.5,31.97,TE,"Late Effort, Mdtk",3
WW SHE WILL COME,TIJUANA,2,2021-04-17,ID20210417A2,A,F,31.39,54.5,8,8,7,0.0,7,0.0,5,-3.5,31.64,E,"Good Effort, Inside",4
WW SHE WILL COME,TIJUANA,2,2021-05-01,ID20210501A1,A,F,31.47,56.0,4,7,7,0.0,7,0.0,6,-11.0,32.23,TE,"Not Prominent, Ins",4
WW SHE WILL COME,TIJUANA,2,2021-05-18,ID20210518E2,E,F,31.6,56.0,3,7,8,0.0,6,0.0,6,-8.0,32.17,D,"No Real Menace, Ins",4
WW SHE WILL COME,TIJUANA,2,2021-05-22,ID20210522E3,E,F,31.55,56.0,2,6,4,0.0,3,0.0,2,-2.0,31.69,D,Hard Race To Place,4
WW SHE WILL COME,TIJUANA,2,2021-05-29,ID20210529E3,E,F,31.33,55.0,7,7,4,0.0,5,0.0,4,-4.5,31.64,D,"Many Changes, Ins",4
WW SHE WILL COME,TIJUANA,2,2021-06-05,ID20210605A10,A,F,31.12,56.5,4,7,6,0.0,5,0.0,3,-4.5,31.42,SD,Hard Race To Show,4
WW SHE WILL COME,TIJUANA,2,2021-06-08,ID20210608E10,E,F,30.68,55.5,3,4,7,0.0,7,0.0,6,-15.0,31.72,D,"No Real Menace, Ins",3
WW SHE WILL COME,TIJUANA,2,2021-06-12,ID20210612E6,E,F,31.15,56.0,8,4,4,0.0,4,0.0,2,-10.5,31.88,D,Closed Fast To Place,4
WW SHE WILL COME,TIJUANA,2,2021-06-15,ID20210615E3,E,F,30.95,56.0,3,6,5,0.0,5,0.0,3,-6.5,31.41,D,Hard Race To Show,3
WW SHE WILL COME,TIJUANA,2,2021-06-19,ID20210619E10,E,F,31.14,55.5,1,3,5,0.0,4,0.0,5,-9.5,31.82,D,"Varied, Inside",4
WW SHE WILL COME,TIJUANA,2,2021-06-22,ID20210622E3,E,F,31.21,54.0,5,6,5,0.0,5,0.0,5,-6.0,31.64,D,"Never Figured, Ins",3
WW SHE WILL COME,TIJUANA,2,2021-06-26,ID20210626E3,E,F,31.55,56.0,5,8,8,0.0,5,0.0,3,-1.5,31.67,D,From Last To Show,4
WW SHE WILL COME,TIJUANA,2,2021-06-29,ID20210629A12,A,F,31.05,56.0,6,5,7,0.0,6,0.0,5,-10.5,31.8,D,"Late Try, Inside",3
WW SHE WILL COME,TIJUANA,2,2021-07-03,ID20210703E10,E,F,31.84,56.0,6,8,7,0.0,6,0.0,5,-5.0,32.19,D,"Drove Late, Inside",4
WW SHE WILL COME,TIJUANA,2,2021-07-06,ID20210706A12,A,F,30.96,56.0,8,8,7,0.0,6,0.0,4,-9.0,31.59,D,"Good Effort, Inside",3
WW SHE WILL COME,TIJUANA,2,2021-07-11,ID20210711A10,A,F,30.9,54.0,3,7,6,0.0,6,0.0,4,-11.0,31.67,D,"Good Try, Inside",5
WW SHE WILL COME,TIJUANA,2,2021-07-18,ID20210718A2,A,F,30.6,54.5,1,6,7,0.0,6,0.0,4,-4.0,30.88,E,"Drove Late, Mk",4
WW SHE WILL COME,TIJUANA,2,2021-07-21,ID20210721E2,E,F,31.6,54.0,7,7,5,0.0,4,0.0,2,-0.25,31.62,E,Hard Race To Place,3
WW SHE WILL COME,TIJUANA,2,2021-07-25,ID20210725E1,E,F,31.4,55.0,4,4,3,0.0,3,0.0,1,0.5,31.4,E,Grabbed Late Lead,4
WW SHE WILL COME,TIJUANA,2,2021-07-29,ID20210729E5,E,F,31.23,56.0,4,8,7,0.0,6,0.0,4,-17.5,32.44,D,"Drove Late, Inside",4
WW SHIPSNGIGGLES,TIJUANA,1,2021-07-10,ID20210710A1,A,F,30.81,62.5,6,8,6,0.0,6,0.0,7,-11.5,31.6,TM,"Never Figured, Mk",0
WW SHIPSNGIGGLES,TIJUANA,1,2021-07-12,ID20210712E2,E,F,31.6,64.0,1,8,6,0.0,6,0.0,5,-5.0,31.94,TM,"Late Gain, Inside",2
WW SHIPSNGIGGLES,TIJUANA,1,2021-07-15,ID20210715E1,E,F,31.84,62.5,3,7,3,0.0,3,0.0,3,-8.5,32.43,M,Same Race To Show,3
WW SHIPSNGIGGLES,TIJUANA,1,2021-07-18,ID20210718E1,E,F,31.99,62.0,2,4,3,0.0,3,0.0,3,-3.5,32.22,TM,Same Pace To Show,3
WW SHIPSNGIGGLES,TIJUANA,1,2021-07-22,ID20210722E2,E,F,31.8,63.5,5,6,6,0.0,5,0.0,4,-5.0,32.14,TM,"Good Try, Inside",4
WW SHIPSNGIGGLES,TIJUANA,1,2021-07-25,ID20210725A1,A,F,31.04,61.0,1,8,6,0.0,5,0.0,5,-15.0,32.1,M,"Late Effort, Inside",3
WW SHIPSNGIGGLES,TIJUANA,1,2021-07-28,ID20210728E1,E,F,31.1,63.0,2,4,6,0.0,6,0.0,6,-16.0,32.22,M,"Never Figured, Ins",3
WW SOTOMAYOR,LOS TAXIS,2,2020-09-04,ID20200904E8,E,F,31.05,56.0,2,3,3,0.0,2,0.0,2,-1.0,31.12,C,Hard Race To Place,4
WW SOTOMAYOR,LOS TAXIS,2,2020-12-05,ID20201205E10,E,F,31.3,55.0,4,4,6,0.0,5,0.0,4,-3.5,31.55,SC,"Drove Late, Inside",3
WW SOTOMAYOR,LOS TAXIS,2,2020-12-22,ID20201222A8,A,F,30.77,56.0,4,5,4,0.0,4,0.0,3,-3.0,30.99,B,"Up For Show, Mk",3
WW SOTOMAYOR,LOS TAXIS,2,2021-01-08,ID20210108E6,E,F,31.0,56.0,1,5,4,0.0,4,0.0,4,-4.0,31.27,C,"Closest Menace, Ins",3
WW SOTOMAYOR,LOS TAXIS,3,2021-02-27,ID20210227E2,E,F,31.49,55.0,3,6,5,0.0,5,0.0,8,-12.5,32.37,D,"Not A Factor, Inside",4
WW SOTOMAYOR,LOS TAXIS,3,2021-03-02,ID20210302A2,A,F,31.18,56.0,6,6,6,0.0,7,0.0,7,-17.0,32.38,D,"Not Prominent, Ins",3
WW SOTOMAYOR,LOS TAXIS,3,2021-03-31,ID20210331E3,E,F,31.26,58.0,7,5,4,0.0,5,0.0,7,-10.0,31.97,D,Gave On Inside,3
WW SOTOMAYOR,LOS TAXIS,3,2021-04-17,ID20210417A2,A,F,31.39,58.0,3,3,3,0.0,3,0.0,3,-1.0,31.47,E,Same Effort To Show,7
WW SOTOMAYOR,LOS TAXIS,3,2021-05-07,ID20210507E7,E,F,30.89,57.0,7,5,5,0.0,5,0.0,6,-9.0,31.51,D,"Not A Factor, Mk",4
WW SOTOMAYOR,LOS TAXIS,3,2021-05-10,ID20210510E3,E,F,30.8,59.0,7,6,8,0.0,4,0.0,4,-11.5,31.59,D,"Gained Some, Outside",3
WW SOTOMAYOR,LOS TAXIS,3,2021-05-21,ID20210521E8,E,F,30.94,59.0,2,4,4,0.0,4,0.0,3,-10.0,31.64,C,"Up For Show, Mk",4
WW SOTOMAYOR,LOS TAXIS,3,2021-05-25,ID20210525A4,A,F,30.89,59.0,5,3,1,3.0,1,2.5,2,-0.1,30.9,C,"Caught At Wire, 2nd",4
WW SOTOMAYOR,LOS TAXIS,3,2021-05-29,ID20210529A7,A,F,30.54,58.5,6,5,8,0.0,8,0.0,8,-15.0,31.59,C,"Never In It, Inside",4
WW SOTOMAYOR,LOS TAXIS,3,2021-06-08,ID20210608A6,A,F,30.36,58.5,3,2,1,2.5,2,0.0,2,-6.0,30.77,D,"Brief Led, Kept 2nd",3
WW SOTOMAYOR,LOS TAXIS,3,2021-06-12,ID20210612A10,A,F,30.76,59.0,2,7,6,0.0,5,0.0,4,-11.5,31.56,D,"Drove Late, Inside",4
WW SOTOMAYOR,LOS TAXIS,3,2021-06-20,ID20210620A6,A,F,31.04,57.0,2,8,5,0.0,5,0.0,4,-8.5,31.65,D,"Good Effort, Mk",5
WW SOTOMAYOR,LOS TAXIS,3,2021-06-23,ID20210623E6,E,F,30.95,57.0,4,7,4,0.0,4,0.0,5,-8.0,31.5,D,"Faded On, Mdtk",3
WW SOTOMAYOR,LOS TAXIS,3,2021-06-27,ID20210627A2,A,F,31.5,59.0,7,3,1,3.0,1,3.0,1,3.5,31.5,SE,1st Turn Command,4
WW SOTOMAYOR,LOS TAXIS,3,2021-06-30,ID20210630E3,E,F,31.25,57.0,1,1,4,0.0,4,0.0,4,-1.5,31.36,D,"Same Effort, Inside",3
WW SOTOMAYOR,LOS TAXIS,3,2021-07-04,ID20210704E3,E,F,30.84,59.0,3,3,6,0.0,6,0.0,6,-17.0,32.02,D,"Fast Decline, Inside",4
WW SOTOMAYOR,LOS TAXIS,3,2021-07-09,ID20210709E2,E,F,30.8,59.0,8,6,6,0.0,6,0.0,7,-11.5,31.6,D,"No Real Menace, Mk",5
WW SOTOMAYOR,LOS TAXIS,3,2021-07-12,ID20210712E3,E,F,31.71,58.0,4,3,5,0.0,5,0.0,6,-1.5,31.83,D,Gave On Outside,3
WW SOTOMAYOR,LOS TAXIS,3,2021-07-20,ID20210720E2,E,F,31.44,57.0,5,2,2,0.0,2,0.0,1,5.0,31.44,E,"Up In Stretch, Won",3
WW SOTOMAYOR,LOS TAXIS,3,2021-07-25,ID20210725A10,A,F,31.41,59.0,1,5,3,0.0,3,0.0,5,-3.5,31.66,D,"Faded On, Inside",5
WW STARTTOFINISH,TIJUANA,1,2021-06-20,ID20210620E1,E,F,31.02,72.0,8,7,7,0.0,8,0.0,8,-21.5,32.54,M,"Remained Back, Ins",0
WW STARTTOFINISH,TIJUANA,1,2021-06-23,ID20210623E1,E,F,30.8,72.0,3,7,7,0.0,6,0.0,6,-16.0,31.91,M,"No Real Menace, Ins",3
WW STARTTOFINISH,TIJUANA,1,2021-06-27,ID20210627A1,A,F,31.71,71.0,6,8,8,0.0,8,0.0,8,-12.5,32.59,M,"Stayed Last, Inside",4
WW STAYIN ALIVE,TIJUANA,1,2021-03-08,ID20210308E5,E,F,30.87,60.0,8,2,2,0.0,1,1.5,1,3.0,30.87,B,Determined To Win,3
WW STAYIN ALIVE,TIJUANA,1,2021-03-14,ID20210314E4,E,F,31.15,61.0,3,2,3,0.0,3,0.0,4,-8.5,31.76,A,Weakened On Stretch,3
WW STAYIN ALIVE,TIJUANA,1,2021-04-01,ID20210401E5,E,F,30.84,60.0,6,2,2,0.0,2,0.0,2,-3.5,31.09,B,"Even Pace To Pla,ce",4
WW STAYIN ALIVE,TIJUANA,1,2021-04-04,ID20210404E8,E,F,30.96,61.0,2,1,3,0.0,3,0.0,3,-6.5,31.42,B,Same Race To Show,3
WW STAYIN ALIVE,TIJUANA,1,2021-04-08,ID20210408E5,E,F,31.4,59.0,6,3,3,0.0,2,0.0,2,-2.5,31.56,B,Hard Race To Place,4
WW STAYIN ALIVE,TIJUANA,1,2021-04-22,ID20210422E4,E,F,30.62,59.5,2,2,6,0.0,5,0.0,5,-7.0,31.1,B,"No Real Menace, Mk",3
WW STAYIN ALIVE,TIJUANA,1,2021-04-25,ID20210425A8,A,F,30.55,59.0,8,5,7,0.0,7,0.0,6,-13.0,31.45,B,"Late Gain, Inside",3
WW STAYIN ALIVE,TIJUANA,1,2021-04-28,ID20210428E5,E,F,30.78,60.0,6,1,8,0.0,6,0.0,5,-13.0,31.69,B,"Late Try, Mdtk",3
WW STAYIN ALIVE,TIJUANA,1,2021-05-07,ID20210507E5,E,F,30.46,60.0,8,3,3,0.0,4,0.0,5,-9.0,31.1,B,Gave On Mk,5
WW STAYIN ALIVE,TIJUANA,1,2021-05-10,ID20210510E8,E,F,30.53,59.5,8,2,2,0.0,2,0.0,2,-3.0,30.73,B,Even Pace To Place,3
WW STAYIN ALIVE,TIJUANA,1,2021-05-14,ID20210514E5,E,F,30.84,60.0,7,2,3,0.0,3,0.0,2,-4.5,31.17,B,"Recovered Place, Ins",4
WW STAYIN ALIVE,TIJUANA,1,2021-05-17,ID20210517E8,E,F,30.91,60.0,3,3,7,0.0,7,0.0,7,-12.5,31.8,SB,Tired On Mk,3
